City,Canton,Latitude,Longitude,Population,Municipality,PostalCode
Siebnen,SZ,47.14859493258703,8.921659974037196,0,Schübelbach,8854
Wangen SZ,SZ,47.18402564547714,8.910991592756428,0,Schübelbach,8855
Schübelbach,SZ,47.17337448792833,8.928841185649505,0,Schübelbach,8862
Buttikon SZ,SZ,47.168906875019715,8.946700914675866,0,Schübelbach,8863
Uznach,SZ,47.213758482729325,8.96888813585841,0,Tuggen,8730
Wangen SZ,SZ,47.19158711794843,8.912107909555658,0,Tuggen,8855
Tuggen,SZ,47.20046758023124,8.939422496561576,0,Tuggen,8856
Vorderthal,SZ,47.12555664131143,8.894691760177441,0,Vorderthal,8857
Lachen SZ,SZ,47.202354315817146,8.862444674887396,0,Wangen (SZ),8853
Siebnen,SZ,47.180953313946056,8.894941941598146,0,Wangen (SZ),8854
Wangen SZ,SZ,47.19562324543478,8.893056040755294,0,Wangen (SZ),8855
Alpthal,SZ,47.056354078825024,8.715417839451524,0,Alpthal,8849
Walchwil,SZ,47.08987681804046,8.523155298508325,0,Arth,6318
Rigi Kaltbad,SZ,47.03424552955256,8.502824578104276,0,Arth,6356
Goldau,SZ,47.047624262277544,8.540632509405054,0,Arth,6410
Rigi Klösterli,SZ,47.043225361807885,8.4965613696033,0,Arth,6410
Rigi Staffel,SZ,47.04996663842181,8.47654056804281,0,Arth,6410
Rigi Kulm,SZ,47.05735206741725,8.489295412261813,0,Arth,6410
Oberarth,SZ,47.055666210136025,8.53754606770182,0,Arth,6414
Arth,SZ,47.07355835633362,8.546223511908446,0,Arth,6415
Steinerberg,SZ,47.06736949832451,8.566565448494064,0,Arth,6416
Illgau,SZ,46.9973960610883,8.735711952432892,0,Illgau,6434
Seewen SZ,SZ,47.016116290829004,8.60359425767272,0,Ingenbohl,6423
Brunnen,SZ,46.99439438548181,8.615433515552036,0,Ingenbohl,6440
Lauerz,SZ,47.02645630896336,8.578882998235716,0,Lauerz,6424
Stoos SZ,SZ,46.96980570349159,8.663793613573333,0,Morschach,6433
Brunnen,SZ,46.97672333074988,8.61155040369114,0,Morschach,6440
Morschach,SZ,46.983629140153894,8.629722077506717,0,Morschach,6443
Sisikon,SZ,46.955372816382464,8.627719201492727,0,Morschach,6452
Stoos SZ,SZ,46.98189681225581,8.695067665329448,0,Muotathal,6433
Muotathal,SZ,46.960413309528626,8.763885683108048,0,Muotathal,6436
Bisisthal,SZ,46.929958307880405,8.877981792160103,0,Muotathal,6436
Ried (Muotathal),SZ,46.981324572902324,8.707053095323198,0,Muotathal,6436
Klöntal,SZ,47.01668178610658,8.897937230101421,0,Muotathal,8750
Unteriberg,SZ,47.01462527131463,8.8240585755633,0,Oberiberg,8842
Oberiberg,SZ,47.03376527888954,8.76421556644062,0,Oberiberg,8843
Riemenstalden,SZ,46.93942787240744,8.706247382484472,0,Riemenstalden,6452
Rothenthurm,SZ,47.09705126360129,8.677200674265816,0,Rothenthurm,6418
Morgarten,SZ,47.09962155848991,8.650216873683213,0,Sattel,6315
Sattel,SZ,47.08129748674271,8.627491167626617,0,Sattel,6417
Rothenthurm,SZ,47.095685304947146,8.652591805155245,0,Sattel,6418
Steinen,SZ,47.06761228347736,8.611937652884082,0,Sattel,6422
Sattel,SZ,47.06151572921972,8.662566615544655,0,Schwyz,6417
Seewen SZ,SZ,47.0357746918318,8.63410239573598,0,Schwyz,6423
Schwyz,SZ,47.02824062590061,8.666313866814765,0,Schwyz,6430
Rickenbach b. Schwyz,SZ,47.010406949012726,8.696644421071179,0,Schwyz,6432
Ibach,SZ,47.001770796811556,8.647297583978284,0,Schwyz,6438
Unteriberg,SZ,47.002662703628125,8.772441385383955,0,Schwyz,8842
Oberiberg,SZ,47.01721674262277,8.74236265103227,0,Schwyz,8843
Steinen,SZ,47.05225426162481,8.61002833562999,0,Steinen,6422
Steinerberg,SZ,47.064955828621244,8.580146471766733,0,Steinerberg,6416
Unteriberg,SZ,47.056794943195875,8.799880219174574,0,Unteriberg,8842
Euthal,SZ,47.07236207864873,8.850342512967524,0,Unteriberg,8844
Studen SZ,SZ,47.03577081019128,8.856182908438738,0,Unteriberg,8845
Pilatus Kulm,OW,46.97928907807953,8.25554011359028,0,Alpnach,6010
Alpnachstad,OW,46.96582862535483,8.287919994768902,0,Alpnach,6053
Alpnach Dorf,OW,46.95036107290092,8.210992691995745,0,Alpnach,6055
Kerns,OW,46.92651274320962,8.280829088281765,0,Alpnach,6064
Grafenort,OW,46.86216261740167,8.371228859919755,0,Engelberg,6388
Engelberg,OW,46.81660810542182,8.433525409968377,0,Engelberg,6390
Giswil,OW,46.83639347377546,8.120642911265898,0,Giswil,6074
Sörenberg,OW,46.800290268771285,8.06477234842907,0,Giswil,6174
Kerns,OW,46.90647011046687,8.302257639111604,0,Kerns,6064
St. Niklausen OW,OW,46.873163746453606,8.301305558339443,0,Kerns,6066
Melchtal,OW,46.825009662257294,8.29822909401511,0,Kerns,6067
Melchsee-Frutt,OW,46.78243963235647,8.296508343508119,0,Kerns,6068
Lungern,OW,46.78681952089623,8.191111345003153,0,Lungern,6078
Bürglen OW,OW,46.81160202738016,8.159070656965453,0,Lungern,6078
Melchtal,OW,46.83838214949932,8.286260827268904,0,Sachseln,6067
Sachseln,OW,46.8226776386253,8.244867645500879,0,Sachseln,6072
Flüeli-Ranft,OW,46.87525543253573,8.259063450613919,0,Sachseln,6073
Giswil,OW,46.845229890238,8.196282150990493,0,Sachseln,6074
Kägiswil,OW,46.91692211409585,8.247753280586073,0,Sarnen,6056
Sarnen,OW,46.90128547200265,8.250527243654119,0,Sarnen,6060
Ramersberg,OW,46.9043602598925,8.221090273213644,0,Sarnen,6060
Wilen (Sarnen),OW,46.873451497342025,8.209209088162828,0,Sarnen,6062
Stalden (Sarnen),OW,46.89949412600282,8.163063023496756,0,Sarnen,6063
Beckenried,NW,46.927645634979264,8.477159607297063,0,Beckenried,6375
Emmetten,NW,46.95266854664291,8.484188858261774,0,Beckenried,6376
Buochs,NW,46.963720949522134,8.417380752296964,0,Buochs,6374
Dallenwil,NW,46.92282889392316,8.383363098772328,0,Dallenwil,6383
Wiesenberg,NW,46.92328932768828,8.35885415165699,0,Dallenwil,6383
Wirzweli,NW,46.91081083626934,8.366785790033832,0,Dallenwil,6383
Emmetten,NW,46.943218100391874,8.521066147436555,0,Emmetten,6376
Seelisberg,NW,46.97360567958472,8.558723804113312,0,Emmetten,6377
Obbürgen,NW,46.99261748032839,8.390916764343082,0,Ennetbürgen,6363
Bürgenstock,NW,46.99575241744812,8.396595758540837,0,Ennetbürgen,6363
Ennetbürgen,NW,46.98754943861429,8.403921758549382,0,Ennetbürgen,6373
Buochs,NW,46.97944119543615,8.415662627112974,0,Ennetbürgen,6374
Stansstad,NW,46.96506765876194,8.330051099446298,0,Ennetmoos,6362
Stans,NW,46.96152957213137,8.34271616731649,0,Ennetmoos,6370
Ennetmoos,NW,46.94305577380756,8.318536258071717,0,Ennetmoos,6372
Kriens,NW,46.9904175406698,8.252522357177245,0,Hergiswil (NW),6010
Eigenthal,NW,46.984817445774944,8.223931627146206,0,Hergiswil (NW),6013
Hergiswil NW,NW,46.9860575453326,8.27878640600345,0,Hergiswil (NW),6052
Stans,NW,46.957288896542764,8.374686666576775,0,Oberdorf (NW),6370
Oberdorf NW,NW,46.951471077505346,8.389308627928145,0,Oberdorf (NW),6370
Buochs,NW,46.95619866502505,8.40564514625024,0,Oberdorf (NW),6374
Büren NW,NW,46.94113762764162,8.411483862095201,0,Oberdorf (NW),6382
Niederrickenbach,NW,46.9317057418196,8.43600766557862,0,Oberdorf (NW),6383
Stans,NW,46.955804653931075,8.364881458373068,0,Stans,6370
Ennetmoos,NW,46.95650222068304,8.348632484750494,0,Stans,6372
Ennetbürgen,NW,46.976656834142275,8.387455785424526,0,Stans,6373
Stansstad,NW,46.97344856743418,8.341307036787443,0,Stansstad,6362
Obbürgen,NW,46.984831710245686,8.370251779500528,0,Stansstad,6363
Fürigen,NW,46.9822052354716,8.3510057391728,0,Stansstad,6363
Bürgenstock,NW,46.99589193966705,8.374677587651409,0,Stansstad,6363
Kehrsiten,NW,46.99465620869256,8.366159095635297,0,Stansstad,6365
Dallenwil,NW,46.930088510295796,8.395347172125724,0,Wolfenschiessen,6383
Niederrickenbach,NW,46.918931772300745,8.439387721084216,0,Wolfenschiessen,6383
Wolfenschiessen,NW,46.89576814592049,8.37908717796685,0,Wolfenschiessen,6386
Oberrickenbach,NW,46.877982793998726,8.43986117734538,0,Wolfenschiessen,6387
Grafenort,NW,46.86011483059694,8.348622316609225,0,Wolfenschiessen,6388
Engelberg,NW,46.808875172641486,8.361527841887064,0,Wolfenschiessen,6390
Näfels,GL,47.082083444646045,9.010832725954575,0,Glarus Nord,8752
Mollis,GL,47.095782083133116,9.0916636697406,0,Glarus Nord,8753
Netstal,GL,47.06972354283547,9.066618874802298,0,Glarus Nord,8754
Filzbach,GL,47.10897715164785,9.119638183216262,0,Glarus Nord,8757
Obstalden,GL,47.07211698689541,9.155289505419097,0,Glarus Nord,8758
Bilten,GL,47.15229610099629,9.009276748869528,0,Glarus Nord,8865
Ziegelbrücke,GL,47.135599970000435,9.05630548635896,0,Glarus Nord,8866
Niederurnen,GL,47.12910784355386,9.015106261534548,0,Glarus Nord,8867
Oberurnen,GL,47.11519585773548,9.033933976783912,0,Glarus Nord,8868
Weesen,GL,47.12595373849037,9.09457760156249,0,Glarus Nord,8872
Mühlehorn,GL,47.10259465422673,9.166955954298093,0,Glarus Nord,8874
Glarus,GL,47.02831856895632,9.075480027607504,0,Glarus Süd,8750
Ennenda,GL,47.02881469809734,9.077759255656487,0,Glarus Süd,8755
Mitlödi,GL,47.01463256697322,9.090588299355124,0,Glarus Süd,8756
Schwanden GL,GL,46.967205255513065,9.099645099709909,0,Glarus Süd,8762
Schwändi b. Schwanden,GL,47.012684460917015,9.057423828855145,0,Glarus Süd,8762
Sool,GL,47.00903130292379,9.116889930603218,0,Glarus Süd,8762
Engi,GL,46.99852884878796,9.170457004729135,0,Glarus Süd,8765
Matt,GL,46.95904421994333,9.185332424769602,0,Glarus Süd,8766
Elm,GL,46.90346007274454,9.147173994645872,0,Glarus Süd,8767
Nidfurn,GL,46.9879600097756,9.045698790129192,0,Glarus Süd,8772
Haslen GL,GL,46.96483384645278,9.071345393054662,0,Glarus Süd,8773
Leuggelbach,GL,46.979557400417086,9.031662837076395,0,Glarus Süd,8774
Luchsingen,GL,46.98016826538111,8.998687553199124,0,Glarus Süd,8775
Hätzingen,GL,46.9616888785132,9.047533462219757,0,Glarus Süd,8775
Diesbach GL,GL,46.94827983711184,9.049104394013568,0,Glarus Süd,8777
Betschwanden,GL,46.93025116891116,9.053669181701235,0,Glarus Süd,8777
Rüti GL,GL,46.93243124712258,9.019934874847168,0,Glarus Süd,8782
Linthal,GL,46.8705485537231,8.972413078342484,0,Glarus Süd,8783
Braunwald,GL,46.94218150130806,8.986873143854496,0,Glarus Süd,8784
Glarus,GL,47.03895236490702,9.05592970637092,0,Glarus,8750
Riedern,GL,47.04955972791287,9.041211157102193,0,Glarus,8750
Klöntal,GL,47.01328151748891,8.967118299113062,0,Glarus,8750
Netstal,GL,47.06602582817747,9.050996050242492,0,Glarus,8754
Ennenda,GL,47.04391777194591,9.09783533770983,0,Glarus,8755
Zug,ZG,47.18617801624389,8.500370073295585,0,Baar,6300
Steinhausen,ZG,47.19211405297284,8.502596736422827,0,Baar,6312
Neuägeri,ZG,47.153643725258185,8.559960409209985,0,Baar,6314
Allenwinden,ZG,47.16415499109804,8.548265486836607,0,Baar,6319
Baar,ZG,47.19776624333265,8.536667278864805,0,Baar,6340
Neuheim,ZG,47.20405533014112,8.562367745995001,0,Baar,6345
Cham,ZG,47.196181120474044,8.45314792658592,0,Cham,6330
Hünenberg,ZG,47.22315788361924,8.416668579927341,0,Cham,6331
Hagendorn,ZG,47.20916721967187,8.429270090104126,0,Cham,6332
Mühlau,ZG,47.22910035013257,8.397700215188221,0,Hünenberg,5642
Hünenberg,ZG,47.17733094558901,8.420843934410355,0,Hünenberg,6331
Hagendorn,ZG,47.20199174721638,8.42317473721084,0,Hünenberg,6332
Hünenberg See,ZG,47.17088336602578,8.445852265345092,0,Hünenberg,6333
Menzingen,ZG,47.17038476852646,8.598352162373674,0,Menzingen,6313
Menzingen,ZG,47.170363593068245,8.636387870254394,0,Menzingen,6313
Edlibach,ZG,47.18055697339035,8.57339899351964,0,Menzingen,6313
Finstersee,ZG,47.16429757852332,8.637387868973972,0,Menzingen,6313
Neuägeri,ZG,47.153185555252975,8.564133735939997,0,Menzingen,6314
Alosen,ZG,47.15440720706248,8.65253174687016,0,Menzingen,6315
Menzingen,ZG,47.19705770874842,8.607530428398151,0,Neuheim,6313
Baar,ZG,47.18997713934861,8.560666667096346,0,Neuheim,6340
Sihlbrugg,ZG,47.216175169065764,8.579308754868833,0,Neuheim,6340
Neuheim,ZG,47.20104682611179,8.584103484463236,0,Neuheim,6345
Unterägeri,ZG,47.1180882267263,8.60547127008979,0,Oberägeri,6314
Oberägeri,ZG,47.13765687416165,8.611665863772878,0,Oberägeri,6315
Alosen,ZG,47.14418255843641,8.65196582722943,0,Oberägeri,6315
Morgarten,ZG,47.109693701594374,8.64974299689938,0,Oberägeri,6315
Sattel,ZG,47.0986317725788,8.614028093504995,0,Oberägeri,6417
Rothenthurm,ZG,47.12083994302463,8.665275303387372,0,Oberägeri,6418
Bennau,ZG,47.15443319489662,8.68874341730573,0,Oberägeri,8836
Rotkreuz,ZG,47.14492259307173,8.43285172402192,0,Risch,6343
Buonas,ZG,47.13961685243759,8.457053827877981,0,Risch,6343
Risch,ZG,47.1244179730361,8.458743095088892,0,Risch,6343
Holzhäusern ZG,ZG,47.152099239255335,8.441223833958093,0,Risch,6343
Steinhausen,ZG,47.197955908251785,8.487953302113096,0,Steinhausen,6312
Cham,ZG,47.206469850798754,8.476280941931138,0,Steinhausen,6330
Unterägeri,ZG,47.1177806217968,8.58150832101754,0,Unterägeri,6314
Neuägeri,ZG,47.14891945053689,8.562226187202684,0,Unterägeri,6314
Oberägeri,ZG,47.14748827879928,8.591988853693817,0,Unterägeri,6315
Walchwil,ZG,47.104398726357005,8.534494341444685,0,Walchwil,6318
Zug,ZG,47.16918811466173,8.526918354507854,0,Zug,6300
Zugerberg,ZG,47.14293150503883,8.52864490569957,0,Zug,6300
Neuägeri,ZG,47.15111771899249,8.556528673234842,0,Zug,6314
Oberwil b. Zug,ZG,47.13746907032855,8.508581249354895,0,Zug,6317
Walchwil,ZG,47.08691718123566,8.570102290339294,0,Zug,6318
Cham,ZG,47.18388591458857,8.478102400950839,0,Zug,6330
Baar,ZG,47.18419386917387,8.51268591153075,0,Zug,6340
Châtillon FR,FR,46.83014473439008,6.831179619128059,0,Châtillon (FR),1473
Cugy FR,FR,46.80937238631897,6.894496043678997,0,Cugy (FR),1482
Vesin,FR,46.804674153630124,6.870766694310384,0,Cugy (FR),1483
Fétigny,FR,46.793551964492984,6.913703325403864,0,Fétigny,1532
Gletterens,FR,46.90018899605779,6.936627955818856,0,Gletterens,1544
Estavayer-le-Lac,FR,46.83829647219007,6.8487539803723925,0,Lully (FR),1470
Lully FR,FR,46.82951070016607,6.849095411324242,0,Lully (FR),1470
Seiry,FR,46.81525306540532,6.836446848125385,0,Lully (FR),1470
Bollion,FR,46.81632207644261,6.824854041350631,0,Lully (FR),1470
Ménières,FR,46.78551305816465,6.889986897018278,0,Ménières,1533
Corcelles-près-Payerne,FR,46.827247033788026,6.965516554494489,0,Montagny (FR),1562
Cousset,FR,46.826745953960895,6.971132152120323,0,Montagny (FR),1774
Cousset,FR,46.81418100843291,6.972203835880315,0,Montagny (FR),1774
Montagny-les-Monts,FR,46.80264531078321,6.9926636995002305,0,Montagny (FR),1774
Mannens,FR,46.79849716564252,6.970389559441836,0,Montagny (FR),1775
Grandsivaz,FR,46.78594355911959,6.980331947526423,0,Montagny (FR),1775
Montagny-la-Ville,FR,46.820241869461654,7.002758863448131,0,Montagny (FR),1776
Nuvilly,FR,46.78622833215121,6.8365679880397145,0,Nuvilly,1485
Prévondavaux,FR,46.7316393547737,6.803338497047805,0,Prévondavaux,1410
St-Aubin FR,FR,46.89157668879292,6.978098472886821,0,Saint-Aubin (FR),1566
Les Friques,FR,46.896402552942185,6.994361006403356,0,Saint-Aubin (FR),1566
Sévaz,FR,46.839273253867525,6.871234568946525,0,Sévaz,1541
Seigneux,FR,46.72822705222023,6.863221685518929,0,Surpierre,1525
Villeneuve FR,FR,46.74421588624859,6.866824235119823,0,Surpierre,1527
Surpierre,FR,46.74864437908856,6.855497004774992,0,Surpierre,1528
Praratoud,FR,46.735073368745205,6.843753636468936,0,Surpierre,1528
Cheiry,FR,46.74799646277024,6.833572061554754,0,Surpierre,1529
Chapelle (Broye),FR,46.766218710162235,6.84864420026973,0,Surpierre,1534
Vallon,FR,46.886484160324706,6.953972003717862,0,Vallon,1565
Montet (Broye),FR,46.816180418364674,6.864963355114625,0,Les Montets,1483
Frasses,FR,46.82704947876363,6.868123670686116,0,Les Montets,1483
Aumont,FR,46.79594413545758,6.857192916314141,0,Les Montets,1484
Granges-de-Vesin,FR,46.81228512534639,6.842651921742964,0,Les Montets,1484
Sassel,FR,46.788767861027324,6.865769552073023,0,Les Montets,1534
Delley,FR,46.91284340774857,6.970077216660819,0,Delley-Portalban,1567
Portalban,FR,46.91026156824086,6.953454722355994,0,Delley-Portalban,1568
Dompierre FR,FR,46.857120613893,6.992315792037977,0,Belmont-Broye,1563
Domdidier,FR,46.86090808779541,7.010648204523422,0,Belmont-Broye,1564
Avenches,FR,46.87317384835931,7.031628071954833,0,Belmont-Broye,1580
Oleyres,FR,46.86039607680052,7.033591749257017,0,Belmont-Broye,1580
Grolley,FR,46.83906168479205,7.052854679329853,0,Belmont-Broye,1772
Léchelles,FR,46.82908943091914,7.022193213526848,0,Belmont-Broye,1773
Chandon,FR,46.84171657355058,7.039834540034791,0,Belmont-Broye,1773
Russy,FR,46.840541055742335,7.0052991352224785,0,Belmont-Broye,1773
Montagny-la-Ville,FR,46.83359110480252,6.993000470660882,0,Belmont-Broye,1776
Estavayer-le-Lac,FR,46.84977672464103,6.858756217489277,0,Estavayer,1470
Font,FR,46.83789898023367,6.822746366136625,0,Estavayer,1473
Font,FR,46.825027291912384,6.837695815747955,0,Estavayer,1473
Autavaux,FR,46.86520489287608,6.875739280152896,0,Estavayer,1475
Forel FR,FR,46.875396973606534,6.896671102094286,0,Estavayer,1475
Montbrelloz,FR,46.85412778160094,6.887960717581053,0,Estavayer,1475
Vuissens,FR,46.73166883850448,6.767576790452186,0,Estavayer,1486
Murist,FR,46.794999563289345,6.810009327439008,0,Estavayer,1489
Bussy FR,FR,46.834665941516356,6.892643156893195,0,Estavayer,1541
Morens FR,FR,46.843965890700495,6.904258008044981,0,Estavayer,1541
Rueyres-les-Prés,FR,46.85651213983287,6.911654353225115,0,Estavayer,1542
Cheyres,FR,46.808275129088365,6.78707590669299,0,Cheyres-Châbles,1468
Châbles FR,FR,46.82201835013159,6.810835651874607,0,Cheyres-Châbles,1474
Billens,FR,46.690790965507645,6.896926206510916,0,Billens-Hennens,1681
Hennens,FR,46.68225080978505,6.878335779118586,0,Billens-Hennens,1681
Le Châtelard-près-Romont,FR,46.67428126236133,6.998644627544412,0,Le Châtelard,1689
Châtonnaye,FR,46.75004941618306,6.948825027094905,0,Châtonnaye,1553
Grangettes-près-Romont,FR,46.67092372099179,6.977673775584626,0,Grangettes,1686
Massonnens,FR,46.69874473975919,6.977455903563953,0,Massonnens,1692
Romont FR,FR,46.691515962761194,6.935215088696855,0,Mézières (FR),1680
Berlens,FR,46.69448425268941,6.9499445519447205,0,Mézières (FR),1680
Mézières FR,FR,46.68036628632819,6.927572177592772,0,Mézières (FR),1684
Romont FR,FR,46.69704916899403,6.924048421607157,0,Romont (FR),1680
Vulliens,FR,46.64416500643408,6.804285074610987,0,Rue,1085
Chapelle (Glâne),FR,46.58680526162939,6.837967846650677,0,Rue,1608
Promasens,FR,46.60348335221503,6.822539156128932,0,Rue,1673
Gillarens,FR,46.5852932332587,6.824659654860203,0,Rue,1673
Auboranges,FR,46.58462565737881,6.804439698108286,0,Rue,1673
Ecublens FR,FR,46.608078097110514,6.807994214968186,0,Rue,1673
Rue,FR,46.62204411661485,6.823715864901781,0,Rue,1673
Blessens,FR,46.60832344864602,6.838891452751442,0,Rue,1675
Chavannes-les-Forts,FR,46.65091543113307,6.8957040343998575,0,Siviriez,1676
Prez-vers-Siviriez,FR,46.635009023272204,6.874079061645916,0,Siviriez,1677
Siviriez,FR,46.66183904524341,6.878360143389,0,Siviriez,1678
Villaraboud,FR,46.65636156084833,6.913441462734238,0,Siviriez,1679
Romont FR,FR,46.67279082824569,6.894169453390604,0,Siviriez,1680
Ursy,FR,46.63473019347422,6.836359714709934,0,Ursy,1670
Bionnens,FR,46.63536328194456,6.855410025715259,0,Ursy,1670
Esmonts,FR,46.64533757026539,6.84702540778842,0,Ursy,1670
Vuarmarens,FR,46.6477583526065,6.828673336468822,0,Ursy,1674
Montet (Glâne),FR,46.64011449964492,6.811097772146702,0,Ursy,1674
Morlens,FR,46.65531213616941,6.838901230544938,0,Ursy,1674
Vauderens,FR,46.62308547409453,6.850863171877736,0,Ursy,1675
Blessens,FR,46.606773940501824,6.844044790656593,0,Ursy,1675
Mossel,FR,46.615874399793924,6.862318074683877,0,Ursy,1675
Villariaz,FR,46.66497176798624,6.940527867560537,0,Vuisternens-devant-Romont,1685
La Neirigue,FR,46.68278428430115,6.955137488015361,0,Vuisternens-devant-Romont,1686
Vuisternens-devant-Romont,FR,46.65093363491162,6.9326065466710975,0,Vuisternens-devant-Romont,1687
La Magne,FR,46.63809276950074,6.933465661540775,0,Vuisternens-devant-Romont,1687
Estévenens,FR,46.66615569437017,6.9635785564725685,0,Vuisternens-devant-Romont,1687
Sommentier,FR,46.63578143501332,6.915608107233685,0,Vuisternens-devant-Romont,1688
Lieffrens,FR,46.631683904603406,6.897519108185705,0,Vuisternens-devant-Romont,1688
La Joux FR,FR,46.626827024935636,6.934503194507822,0,Vuisternens-devant-Romont,1697
Les Ecasseys,FR,46.62082550817699,6.9096491236174575,0,Vuisternens-devant-Romont,1697
Villaz-St-Pierre,FR,46.723792300269274,6.973482649473886,0,Villorsonnens,1690
Villarsiviriaux,FR,46.68867357261428,7.0206534186843434,0,Villorsonnens,1694
Villargiroud,FR,46.696463223948754,7.0002061036219265,0,Villorsonnens,1694
Orsonnens,FR,46.712941312746366,6.995617541536669,0,Villorsonnens,1694
Chavannes-sous-Orsonnens,FR,46.72747557147774,6.991606020591845,0,Villorsonnens,1694
Torny-le-Grand,FR,46.7692917558553,6.967676627642842,0,Torny,1748
Middes,FR,46.77175435246544,6.948819909374406,0,Torny,1749
Romont FR,FR,46.706470508722205,6.939893241339794,0,Villaz,1680
Villaz-St-Pierre,FR,46.72079522299736,6.9578759304149305,0,Villaz,1690
Lussy FR,FR,46.71874644637814,6.939222565960869,0,Villaz,1690
